customer_id,name,age,city,preferred_language,relationship_tenure_months,avg_monthly_balance,risk_profile,lifecycle_stage,primary_channel,credit_card_holder,loan_holder,recent_issues
C01620,Customer01620,32,Mumbai,hi,12,61564.8,low,winback,app,False,none,none
C01621,Customer01621,28,Chennai,en,19,31150.52,low,active,email,False,none,app_crash
C01622,Customer01622,41,Ahmedabad,en,7,38753.78,low,active,app,False,home,none
C01623,Customer01623,44,Kolkata,en,4,65937.02,low,active,sms,False,none,none
C01624,Customer01624,37,Visakhapatnam,en,69,79345.03,medium,active,email,False,auto,none
C01625,Customer01625,26,Kolkata,en,5,113468.85,high,active,app,False,none,none
C01626,Customer01626,32,Hyderabad,en,3,33410.61,high,dormant,email,True,home,none
C01627,Customer01627,36,Hyderabad,mr,38,4768.66,low,active,app,False,home,none
C01628,Customer01628,26,Bengaluru,hi,2,82498.74,low,active,app,False,none,none
C01629,Customer01629,33,Pune,ta,25,114459.98,low,active,app,False,none,none
C01630,Customer01630,57,Mumbai,mr,27,74910.6,medium,active,email,False,none,none
C01631,Customer01631,24,Chennai,en,1,95831.62,medium,active,app,False,none,none
C01632,Customer01632,47,Kolkata,bn,20,43367.86,high,winback,app,False,SME,none
C01633,Customer01633,43,Hyderabad,en,26,2708.43,medium,active,app,True,home,txn_decline
C01634,Customer01634,27,Mumbai,mr,38,97658.07,low,active,app,True,none,none
C01635,Customer01635,40,Hyderabad,hi,57,31799.0,low,winback,email,False,none,txn_decline
C01636,Customer01636,53,Hyderabad,en,13,31986.86,high,active,email,False,none,none
C01637,Customer01637,19,Hyderabad,en,34,14139.94,high,active,app,False,none,none
C01638,Customer01638,39,Ahmedabad,en,32,43116.97,low,active,sms,False,none,none
C01639,Customer01639,36,Delhi,hi,7,46556.56,low,dormant,app,False,none,none
C01640,Customer01640,40,Bengaluru,hi,30,93246.33,low,active,email,False,home,none
C01641,Customer01641,46,Visakhapatnam,ta,1,7969.4,medium,dormant,sms,True,personal,none
C01642,Customer01642,52,Hyderabad,en,3,35567.34,low,dormant,app,False,none,none
C01643,Customer01643,32,Bengaluru,bn,25,89324.23,medium,active,app,False,none,none
C01644,Customer01644,54,Visakhapatnam,en,2,46473.69,low,active,sms,False,none,none
C01645,Customer01645,45,Hyderabad,en,176,15761.57,medium,active,sms,True,none,none
C01646,Customer01646,31,Kolkata,te,26,604.09,medium,active,app,False,personal,none
C01647,Customer01647,52,Hyderabad,en,3,50848.96,low,active,app,False,home,none
C01648,Customer01648,32,Mumbai,hi,2,959.77,medium,active,sms,False,SME,none
C01649,Customer01649,46,Visakhapatnam,te,11,14932.68,low,active,app,True,none,none
C01650,Customer01650,35,Mumbai,en,95,10225.6,medium,winback,email,False,none,none
C01651,Customer01651,26,Bengaluru,ta,4,159232.63,low,dormant,email,False,home,none
C01652,Customer01652,34,Visakhapatnam,en,1,39671.34,low,dormant,email,False,none,none
C01653,Customer01653,40,Delhi,hi,63,9072.04,low,active,app,False,none,none
C01654,Customer01654,50,Pune,mr,14,49300.38,low,active,sms,False,none,none
C01655,Customer01655,48,Chennai,en,4,105134.89,medium,active,sms,False,none,none
C01656,Customer01656,51,Hyderabad,te,1,32728.2,low,dormant,sms,False,none,none
C01657,Customer01657,43,Hyderabad,en,133,80294.28,high,active,sms,False,none,none
C01658,Customer01658,51,Kolkata,en,13,43495.71,low,winback,app,True,none,none
C01659,Customer01659,42,Chennai,en,52,128611.51,medium,active,app,False,none,txn_decline
C01660,Customer01660,55,Kolkata,hi,23,38620.89,low,active,email,True,none,txn_decline
C01661,Customer01661,27,Visakhapatnam,en,2,34779.44,medium,active,email,True,none,none
C01662,Customer01662,30,Bengaluru,te,31,9811.8,medium,active,app,True,none,none
C01663,Customer01663,38,Mumbai,ta,4,71195.64,medium,dormant,app,False,home,none
C01664,Customer01664,35,Delhi,en,34,112190.94,low,active,sms,True,none,none
C01665,Customer01665,38,Mumbai,hi,14,31421.02,medium,dormant,email,False,home,none
C01666,Customer01666,35,Hyderabad,en,13,50525.81,low,active,app,False,home,app_crash
C01667,Customer01667,33,Delhi,en,31,153573.59,low,active,app,False,none,none
C01668,Customer01668,44,Kolkata,en,21,15639.1,medium,active,app,False,none,none
C01669,Customer01669,31,Bengaluru,en,23,6021.87,low,dormant,email,False,none,app_crash
C01670,Customer01670,34,Ahmedabad,en,7,122045.54,medium,active,sms,False,none,none
C01671,Customer01671,41,Chennai,hi,14,100265.85,medium,active,email,False,none,none
C01672,Customer01672,23,Chennai,en,23,46448.09,low,dormant,sms,False,none,none
C01673,Customer01673,18,Bengaluru,en,20,119939.56,low,active,app,False,none,none
C01674,Customer01674,55,Hyderabad,en,21,26556.09,medium,active,email,False,personal,none
C01675,Customer01675,24,Visakhapatnam,en,14,47926.96,low,active,app,False,none,none
C01676,Customer01676,40,Ahmedabad,en,9,39635.79,low,active,app,False,home,none
C01677,Customer01677,38,Hyderabad,en,23,87404.43,high,active,app,False,none,none
C01678,Customer01678,27,Hyderabad,en,11,57472.81,low,active,app,False,none,none
C01679,Customer01679,40,Mumbai,en,14,1863.2,low,dormant,email,True,none,none
C01680,Customer01680,31,Hyderabad,hi,4,91253.86,medium,active,sms,False,home,txn_decline
C01681,Customer01681,45,Hyderabad,en,29,40535.18,low,dormant,app,True,personal,none
C01682,Customer01682,43,Visakhapatnam,hi,2,107333.15,low,active,email,True,none,none
C01683,Customer01683,44,Bengaluru,hi,2,47880.11,low,active,app,True,none,none
C01684,Customer01684,25,Visakhapatnam,hi,30,93896.07,low,active,app,True,none,none
C01685,Customer01685,44,Bengaluru,en,22,116349.98,medium,active,app,False,none,txn_decline
C01686,Customer01686,26,Visakhapatnam,en,106,2679.68,low,active,sms,False,personal,none
C01687,Customer01687,52,Mumbai,te,27,8030.29,medium,active,app,True,none,none
C01688,Customer01688,31,Kolkata,en,7,5366.84,medium,active,app,False,none,none
C01689,Customer01689,23,Mumbai,te,1,21025.41,medium,active,app,False,none,txn_decline
C01690,Customer01690,25,Ahmedabad,te,1,24837.56,high,active,app,False,none,app_crash
C01691,Customer01691,47,Hyderabad,hi,3,81613.88,medium,dormant,app,False,home,app_crash
C01692,Customer01692,42,Delhi,en,22,19486.26,medium,winback,sms,False,none,txn_decline
C01693,Customer01693,39,Bengaluru,en,8,21852.15,low,onboarding,app,False,none,none
C01694,Customer01694,50,Mumbai,en,39,12465.16,medium,winback,app,False,home,none
C01695,Customer01695,43,Hyderabad,en,12,42280.43,low,dormant,app,False,none,none
C01696,Customer01696,37,Kolkata,en,54,143378.44,medium,active,email,False,none,none
C01697,Customer01697,31,Kolkata,en,39,85551.82,high,active,sms,True,personal,none
C01698,Customer01698,33,Delhi,hi,73,96154.74,low,active,app,False,none,none
C01699,Customer01699,61,Hyderabad,mr,24,121055.4,low,active,app,False,personal,none
C01700,Customer01700,38,Hyderabad,en,64,33589.94,low,active,app,False,none,app_crash
C01701,Customer01701,48,Pune,en,1,81079.69,low,active,email,False,none,txn_decline
C01702,Customer01702,18,Delhi,en,16,176740.98,medium,dormant,app,False,SME,none
C01703,Customer01703,40,Delhi,bn,16,20691.44,low,active,email,False,auto,none
C01704,Customer01704,37,Hyderabad,en,3,145310.44,high,winback,sms,False,none,none
C01705,Customer01705,27,Ahmedabad,en,49,78404.44,medium,active,app,True,none,none
C01706,Customer01706,27,Pune,en,78,71463.37,low,active,email,False,home,none
C01707,Customer01707,30,Visakhapatnam,hi,23,52040.49,low,active,app,False,none,none
C01708,Customer01708,45,Visakhapatnam,te,40,12536.1,low,active,email,False,none,none
C01709,Customer01709,38,Kolkata,en,14,74886.37,medium,dormant,app,False,SME,none
C01710,Customer01710,32,Kolkata,en,19,72927.83,low,winback,email,False,auto,none
C01711,Customer01711,29,Hyderabad,mr,12,55868.8,low,onboarding,email,True,auto,none
C01712,Customer01712,43,Hyderabad,en,3,27786.46,high,active,email,False,none,none
C01713,Customer01713,32,Chennai,en,23,67698.29,low,active,app,False,none,none
C01714,Customer01714,49,Hyderabad,en,6,14601.34,low,active,email,False,personal,none
C01715,Customer01715,25,Chennai,hi,30,90130.41,medium,active,app,False,none,none
C01716,Customer01716,40,Kolkata,te,3,111392.06,low,active,sms,True,auto,none
C01717,Customer01717,26,Hyderabad,en,28,34834.2,medium,active,app,True,none,none
C01718,Customer01718,33,Kolkata,en,16,65927.76,low,onboarding,sms,False,personal,app_crash
C01719,Customer01719,44,Kolkata,en,18,51162.87,low,active,app,False,none,none
C01720,Customer01720,48,Delhi,en,16,30335.77,medium,active,app,False,none,none
C01721,Customer01721,27,Bengaluru,en,45,140602.23,medium,winback,sms,False,none,none
C01722,Customer01722,34,Visakhapatnam,ta,9,120007.1,medium,onboarding,sms,False,none,none
C01723,Customer01723,65,Mumbai,hi,6,31663.36,medium,winback,sms,True,none,txn_decline
C01724,Customer01724,37,Ahmedabad,en,9,137279.39,low,active,app,True,none,none
C01725,Customer01725,35,Visakhapatnam,en,71,26007.31,low,onboarding,email,False,none,none
C01726,Customer01726,29,Visakhapatnam,en,14,18764.35,low,dormant,app,False,none,none
C01727,Customer01727,42,Ahmedabad,en,19,66962.31,low,active,app,False,none,txn_decline
C01728,Customer01728,30,Visakhapatnam,en,80,72636.2,low,active,email,True,none,none
C01729,Customer01729,24,Hyderabad,en,6,7525.34,low,onboarding,app,False,none,none
C01730,Customer01730,53,Hyderabad,en,5,34546.91,low,active,email,False,none,none
C01731,Customer01731,52,Hyderabad,en,9,24833.91,medium,active,app,True,none,none
C01732,Customer01732,24,Hyderabad,en,32,68003.41,high,active,sms,False,none,none
C01733,Customer01733,41,Mumbai,te,10,35134.85,low,dormant,sms,False,none,none
C01734,Customer01734,28,Bengaluru,en,56,119453.19,medium,dormant,app,True,none,none
C01735,Customer01735,36,Chennai,hi,16,38968.77,medium,active,app,False,personal,none
C01736,Customer01736,44,Hyderabad,en,18,38069.02,low,active,app,False,none,none
C01737,Customer01737,47,Delhi,en,25,13037.4,medium,dormant,email,False,none,none
C01738,Customer01738,34,Kolkata,en,2,58719.08,low,dormant,app,False,home,none
C01739,Customer01739,43,Visakhapatnam,te,17,87184.33,low,active,app,False,none,none
C01740,Customer01740,29,Hyderabad,en,8,22120.43,low,active,email,False,none,app_crash
C01741,Customer01741,51,Mumbai,en,18,10779.25,low,active,app,False,none,none
C01742,Customer01742,36,Chennai,hi,64,2913.8,low,active,app,False,none,none
C01743,Customer01743,49,Visakhapatnam,en,15,81858.54,low,active,app,False,none,none
C01744,Customer01744,29,Delhi,hi,50,32781.82,low,dormant,app,True,none,none
C01745,Customer01745,32,Mumbai,en,17,78761.66,medium,winback,email,False,none,none
C01746,Customer01746,61,Hyderabad,mr,70,35841.81,medium,winback,sms,True,home,app_crash
C01747,Customer01747,49,Kolkata,ta,1,190619.24,low,dormant,app,False,none,txn_decline
C01748,Customer01748,31,Visakhapatnam,mr,43,74933.04,low,active,email,True,none,none
C01749,Customer01749,33,Hyderabad,en,6,433.28,low,active,app,True,none,none
C01750,Customer01750,24,Chennai,en,16,7368.2,medium,active,sms,False,none,none
C01751,Customer01751,39,Chennai,en,1,47820.16,low,active,app,False,none,none
C01752,Customer01752,32,Hyderabad,en,43,59054.66,low,active,app,False,none,none
C01753,Customer01753,68,Hyderabad,en,19,131606.95,medium,winback,email,False,none,none
C01754,Customer01754,33,Mumbai,en,9,20396.56,medium,dormant,app,False,none,none
C01755,Customer01755,24,Chennai,en,2,75933.0,low,active,email,True,none,none
C01756,Customer01756,43,Kolkata,en,8,86831.98,medium,dormant,app,True,personal,none
C01757,Customer01757,47,Visakhapatnam,en,36,132434.86,medium,active,email,False,none,none
C01758,Customer01758,39,Ahmedabad,en,4,73456.44,low,active,app,False,none,none
C01759,Customer01759,44,Mumbai,en,5,21549.31,low,active,email,True,none,none
C01760,Customer01760,40,Hyderabad,hi,12,24637.13,low,active,sms,False,none,none
C01761,Customer01761,40,Bengaluru,en,2,88158.07,low,active,app,True,none,none
C01762,Customer01762,27,Bengaluru,ta,1,51233.42,low,active,email,False,none,none
C01763,Customer01763,27,Mumbai,te,12,49409.31,high,active,app,True,home,none
C01764,Customer01764,50,Pune,en,39,10310.44,low,winback,email,False,auto,none
C01765,Customer01765,34,Hyderabad,en,11,11065.86,low,active,email,True,none,none
C01766,Customer01766,41,Hyderabad,en,29,23303.14,low,active,sms,True,SME,none
C01767,Customer01767,33,Hyderabad,en,2,19209.55,low,dormant,sms,True,none,none
C01768,Customer01768,29,Hyderabad,en,102,68206.23,high,active,sms,False,personal,none
C01769,Customer01769,32,Hyderabad,en,20,129516.57,medium,active,sms,False,auto,none
C01770,Customer01770,39,Ahmedabad,te,4,101395.31,low,active,email,True,none,none
C01771,Customer01771,48,Visakhapatnam,hi,24,27461.98,low,winback,sms,False,none,none
C01772,Customer01772,46,Chennai,en,53,71954.56,medium,dormant,email,False,none,none
C01773,Customer01773,54,Ahmedabad,hi,33,68314.59,medium,dormant,app,False,none,none
C01774,Customer01774,26,Hyderabad,en,38,71868.78,low,active,email,False,none,none
C01775,Customer01775,33,Bengaluru,en,14,64313.3,low,dormant,email,False,personal,none
C01776,Customer01776,32,Ahmedabad,te,1,10434.99,medium,active,email,True,none,none
C01777,Customer01777,48,Kolkata,en,23,81475.23,low,active,email,True,none,txn_decline
C01778,Customer01778,47,Mumbai,ta,5,78281.15,medium,dormant,email,True,none,none
C01779,Customer01779,38,Visakhapatnam,bn,95,123799.42,low,active,app,False,none,txn_decline
C01780,Customer01780,35,Kolkata,en,24,14353.06,low,active,app,True,none,none
C01781,Customer01781,43,Pune,en,1,37662.33,low,active,app,True,none,none
C01782,Customer01782,60,Kolkata,en,25,121960.21,low,active,app,False,home,none
C01783,Customer01783,30,Chennai,te,44,30076.64,low,dormant,app,False,none,txn_decline
C01784,Customer01784,42,Chennai,en,19,22621.82,medium,active,app,True,personal,none
C01785,Customer01785,45,Ahmedabad,en,5,108174.14,low,onboarding,email,False,none,none
C01786,Customer01786,48,Chennai,te,13,61887.9,medium,active,app,False,none,duplicate_debit
C01787,Customer01787,37,Hyderabad,bn,3,80185.42,low,active,sms,False,SME,app_crash
C01788,Customer01788,43,Kolkata,en,9,42318.39,medium,dormant,email,False,none,none
C01789,Customer01789,31,Delhi,en,30,35857.33,low,dormant,app,False,none,none
C01790,Customer01790,48,Visakhapatnam,te,14,8675.86,low,active,app,False,none,none
C01791,Customer01791,53,Chennai,en,11,45137.24,low,active,email,False,none,txn_decline
C01792,Customer01792,18,Delhi,te,10,7115.21,low,dormant,app,False,none,txn_decline
C01793,Customer01793,51,Kolkata,ta,10,56949.48,high,active,app,False,none,none
C01794,Customer01794,58,Delhi,en,7,67414.79,low,active,app,True,none,none
C01795,Customer01795,40,Chennai,en,30,41167.68,low,active,app,False,none,none
C01796,Customer01796,56,Kolkata,bn,1,108248.29,low,winback,app,False,auto,none
C01797,Customer01797,39,Ahmedabad,te,18,193526.58,low,active,app,False,none,none
C01798,Customer01798,31,Hyderabad,en,5,36522.62,low,dormant,app,False,none,none
C01799,Customer01799,36,Hyderabad,en,15,84006.3,low,active,app,False,none,none
C01800,Customer01800,41,Bengaluru,hi,17,156947.25,low,active,email,True,SME,none
C01801,Customer01801,46,Hyderabad,hi,4,883.94,medium,active,sms,False,SME,none
C01802,Customer01802,36,Ahmedabad,en,8,31603.28,medium,active,app,True,none,none
C01803,Customer01803,45,Hyderabad,hi,25,26453.93,medium,active,app,False,none,none
C01804,Customer01804,34,Visakhapatnam,en,1,123668.21,low,active,app,False,none,none
C01805,Customer01805,53,Chennai,te,1,94012.87,low,winback,email,False,none,none
C01806,Customer01806,32,Hyderabad,en,20,51311.94,low,dormant,sms,False,none,none
C01807,Customer01807,18,Delhi,te,69,172530.67,medium,active,app,False,none,none
C01808,Customer01808,33,Visakhapatnam,en,15,61352.2,low,winback,email,False,none,none
C01809,Customer01809,36,Mumbai,en,14,45963.69,low,dormant,app,False,auto,none
C01810,Customer01810,19,Chennai,te,4,112841.1,medium,active,app,False,personal,none
C01811,Customer01811,50,Ahmedabad,bn,26,50870.54,low,dormant,sms,False,none,none
C01812,Customer01812,43,Bengaluru,en,58,38677.39,medium,active,app,False,home,none
C01813,Customer01813,45,Chennai,en,82,82306.1,low,active,email,False,none,none
C01814,Customer01814,40,Pune,en,18,104089.79,low,active,app,False,none,none
C01815,Customer01815,59,Pune,mr,19,8797.08,medium,active,email,False,auto,none
C01816,Customer01816,29,Ahmedabad,en,19,107760.81,low,dormant,sms,False,none,none
C01817,Customer01817,36,Hyderabad,en,33,1230.58,medium,dormant,app,False,none,none
C01818,Customer01818,37,Ahmedabad,en,9,58090.18,low,dormant,app,False,none,none
C01819,Customer01819,49,Chennai,en,27,38799.26,low,onboarding,app,False,none,none
C01820,Customer01820,35,Hyderabad,te,49,67153.22,low,dormant,app,False,none,txn_decline
C01821,Customer01821,25,Visakhapatnam,te,17,17291.81,medium,active,email,False,none,none
C01822,Customer01822,47,Hyderabad,bn,12,26627.43,high,active,app,True,none,none
C01823,Customer01823,34,Chennai,en,11,30463.88,medium,winback,sms,True,personal,none
C01824,Customer01824,39,Visakhapatnam,en,16,63602.7,low,active,email,False,none,none
C01825,Customer01825,37,Delhi,en,1,67351.02,low,active,sms,False,home,none
C01826,Customer01826,33,Hyderabad,mr,4,47546.9,low,dormant,app,False,none,none
C01827,Customer01827,44,Bengaluru,en,30,43322.42,medium,dormant,email,True,none,none
C01828,Customer01828,53,Hyderabad,en,19,55123.32,low,active,app,False,none,none
C01829,Customer01829,28,Ahmedabad,te,3,58155.47,medium,active,sms,True,none,none
C01830,Customer01830,20,Pune,en,1,63289.6,high,dormant,email,False,none,none
C01831,Customer01831,47,Hyderabad,te,83,189480.4,medium,active,sms,False,none,none
C01832,Customer01832,30,Hyderabad,mr,19,48403.69,medium,dormant,app,False,none,none
C01833,Customer01833,19,Bengaluru,hi,56,7653.59,low,onboarding,email,True,none,txn_decline
C01834,Customer01834,42,Bengaluru,hi,12,22552.87,low,dormant,app,False,none,none
C01835,Customer01835,36,Ahmedabad,en,7,29244.84,medium,active,email,False,none,none
